1.650218612343320318e-02 6.767657536718445499e-01
1.628089792026616786e-02 6.676866025669295768e-01
1.599773398348944276e-02 6.705712300350687993e-01
1.570833206784376032e-02 6.643083991627863893e-01
1.543716251014396607e-02 6.817731056174126669e-01
