2.661449932037164914e-02 6.787617781977592912e-01
2.442172878546067238e-02 6.281347958241977336e-01
2.539759511387065793e-02 6.914269396471399709e-01
2.339174323593577048e-02 6.877581385867621577e-01
2.291748061778655504e-02 6.788100555206766362e-01
2.199487342990572025e-02 6.851293905700432951e-01
2.102648930488111231e-02 6.912616087481149307e-01
