-8.559139370918273926e-01 -7.150371670722961426e-01 -1.463957786560058594e+00 -1.158718705177307129e+00 3.810825571417808533e-02
3.390900790691375732e-01 -9.603460431098937988e-01 4.044531881809234619e-01 1.641206443309783936e-02 1.173377782106399536e-01
-6.609215736389160156e-01 2.079470157623291016e+00 -3.609803915023803711e-01 7.083919644355773926e-01 5.298527330160140991e-02
-9.394554495811462402e-01 8.556187748908996582e-01 -6.660625934600830078e-01 1.485554933547973633e+00 1.138083636760711670e-01
-6.696965694427490234e-01 -1.351563818752765656e-02 -1.635203957557678223e+00 1.283666849136352539e+00 3.253318741917610168e-02
-2.177736256271600723e-03 -1.134163618087768555e+00 2.121229320764541626e-01 1.568896472454071045e-01 6.915400177240371704e-02
3.043857812881469727e-01 9.410562515258789062e-01 2.103171348571777344e+00 -2.156796902418136597e-01 2.824428491294384003e-02
1.949830800294876099e-01 -1.059038758277893066e+00 9.509350061416625977e-01 7.141190767288208008e-01 6.457373499870300293e-02
2.035733908414840698e-01 -1.512772202491760254e+00 -2.831062674522399902e-01 3.854319453239440918e-01 7.903627306222915649e-02
-3.805519044399261475e-01 3.886250555515289307e-01 -1.237201809883117676e+00 2.259387254714965820e+00 1.071745902299880981e-02
-9.649392962455749512e-01 8.093559741973876953e-01 -3.864655792713165283e-01 8.047779090702533722e-03 1.111296787858009338e-01
-1.449807763099670410e+00 3.453232720494270325e-02 -3.132513165473937988e-02 6.254304051399230957e-01 7.003241032361984253e-02
4.690449684858322144e-02 3.061379864811897278e-02 1.779590010643005371e+00 1.911169290542602539e-01 5.195943266153335571e-02
-2.230001091957092285e-01 -6.393241882324218750e-02 3.398670554161071777e-01 2.561541795730590820e-01 1.223527565598487854e-01
-8.584936857223510742e-01 -8.491671085357666016e-01 -5.505508184432983398e-01 -5.164001584053039551e-01 -1.075714230537414551e+00
5.358037352561950684e-01 -1.778760403394699097e-01 5.709999799728393555e-01 -1.959406733512878418e-01 1.070912629365921021e-01
-2.850505113601684570e-01 4.987568855285644531e-01 2.813875973224639893e-01 1.410033345222473145e+00 9.685599058866500854e-02
6.328089237213134766e-01 -9.138866662979125977e-01 -7.995527386665344238e-01 -1.374070763587951660e+00 4.416310042142868042e-02
3.591247200965881348e-01 5.952671542763710022e-02 -4.077944457530975342e-01 9.026570320129394531e-01 1.158458441495895386e-01
3.938948810100555420e-01 -1.035194396972656250e+00 -2.365836143493652344e+00 2.088165730237960815e-01 6.853058189153671265e-02
-1.552715301513671875e+00 8.396264910697937012e-01 2.846372872591018677e-02 -9.145287871360778809e-01 5.914657935500144958e-02
5.739731192588806152e-01 5.849806666374206543e-01 4.310039281845092773e-01 -4.623231887817382812e-01 8.445777744054794312e-02
-7.942798733711242676e-01 1.075770631432533264e-01 -1.755180239677429199e+00 -6.184601783752441406e-01 4.692717641592025757e-02
-1.735289454460144043e+00 8.285868167877197266e-01 -8.246235251426696777e-01 9.942627549171447754e-01 7.658427953720092773e-02
-4.009954631328582764e-02 3.129790723323822021e-01 -5.565243363380432129e-01 -1.514026373624801636e-01 5.368878319859504700e-02
-1.415920853614807129e-01 -1.557936549186706543e+00 -4.415370225906372070e-01 7.818172872066497803e-02 1.214565709233283997e-01
-2.334147542715072632e-01 -4.043198004364967346e-02 -2.251235395669937134e-01 4.762107133865356445e-01 1.245032325387001038e-01
-4.989643767476081848e-02 -8.300414681434631348e-01 -1.630786061286926270e-01 8.626859784126281738e-01 1.116573736071586609e-01
1.050404667854309082e+00 4.111981987953186035e-01 -4.977599382400512695e-01 -2.089467644691467285e-02 6.778982281684875488e-02
-3.571917116641998291e-01 1.748626381158828735e-01 6.888189911842346191e-01 2.383461594581604004e-01 1.010230928659439087e-01
1.685219556093215942e-01 2.502788603305816650e-01 -3.223859667778015137e-01 1.236791253089904785e+00 1.132829189300537109e-01
-1.474533081054687500e+00 -4.997512698173522949e-01 -2.858418524265289307e-01 9.218630194664001465e-01 1.099980100989341736e-01
-6.839452981948852539e-01 6.501191854476928711e-01 1.243795990943908691e+00 4.084307849407196045e-01 9.287893027067184448e-02
1.844196766614913940e-01 2.584293782711029053e-01 4.698526561260223389e-01 3.753468394279479980e-02 1.139616593718528748e-01
1.019351005554199219e+00 -3.202493786811828613e-01 -6.780931949615478516e-01 7.479259371757507324e-01 9.819200634956359863e-02
-8.082802295684814453e-01 -1.032147288322448730e+00 -8.340209722518920898e-01 -9.688408374786376953e-01 7.695376873016357422e-02
-1.281077414751052856e-01 7.443717718124389648e-01 3.489489108324050903e-02 -5.448897480964660645e-01 1.265267729759216309e-01
6.627371907234191895e-01 6.406795382499694824e-01 -1.709028333425521851e-01 -3.368583619594573975e-01 8.581509441137313843e-02
-9.069772958755493164e-01 -4.128594994544982910e-01 -2.647296786308288574e-01 -3.162627816200256348e-01 9.456477314233779907e-02
2.133271694183349609e-01 -5.139192342758178711e-01 1.204499453306198120e-01 6.250513792037963867e-01 6.636760383844375610e-02
-6.117418408393859863e-01 -9.465489983558654785e-01 -2.050120353698730469e+00 -5.210830569267272949e-01 6.310516037046909332e-03
-1.235191598534584045e-01 7.409738302230834961e-01 -8.727044612169265747e-02 5.441531538963317871e-01 1.027948930859565735e-01
1.744739264249801636e-01 -2.650297880172729492e-01 2.601243555545806885e-01 3.065421581268310547e-01 1.218316555023193359e-01
-3.016291558742523193e-01 -2.761099636554718018e-01 -4.236153662204742432e-01 5.465765297412872314e-02 1.039639934897422791e-01
8.679734170436859131e-02 1.180896461009979248e-01 -8.206576704978942871e-01 -6.069762110710144043e-01 5.773726105690002441e-02
-2.290633693337440491e-02 1.536784414201974869e-02 -1.032345518469810486e-01 -1.901115626096725464e-01 -4.001832101494073868e-03
6.489171385765075684e-01 -4.841767251491546631e-01 9.593251347541809082e-01 -4.682837426662445068e-01 5.845698341727256775e-02
4.762604534626007080e-01 -5.268491506576538086e-01 4.630935490131378174e-01 -2.749569714069366455e-01 6.316371262073516846e-02
-1.405381015501916409e-03 9.861794710159301758e-01 1.364036560058593750e+00 6.655313372611999512e-01 1.401779800653457642e-02
-1.528781503438949585e-01 -1.618306875228881836e+00 -2.650853395462036133e-01 1.015231132507324219e+00 6.927513331174850464e-02
1.063702255487442017e-01 7.105103135108947754e-01 -9.597653150558471680e-02 4.377941787242889404e-01 7.613655924797058105e-02
8.041971921920776367e-01 7.608983516693115234e-01 1.810871958732604980e+00 -1.720000356435775757e-01 6.504319608211517334e-02
-6.404640078544616699e-01 2.897056341171264648e-01 -2.011070489883422852e+00 -3.847744166851043701e-01 -9.597874246537685394e-03
-2.414046823978424072e-01 1.547623127698898315e-01 -1.098118126392364502e-01 6.577778607606887817e-02 1.161457374691963196e-01
3.874734044075012207e-01 2.727620005607604980e-01 8.282017894089221954e-03 1.284516096115112305e+00 1.051272228360176086e-01
-7.529542446136474609e-01 7.294493168592453003e-02 7.204877585172653198e-02 1.082110777497291565e-01 1.281149387359619141e-01
1.578269720077514648e+00 -1.927926182746887207e+00 4.469654560089111328e-01 8.381936550140380859e-01 7.322181016206741333e-02
-2.336103841662406921e-02 -4.052766859531402588e-01 -9.885069727897644043e-01 -1.264318704605102539e+00 -2.346314907073974609e+00
-9.491865038871765137e-01 -9.880567789077758789e-01 -1.557364702224731445e+00 7.202330231666564941e-01 9.264025837182998657e-02
5.872243270277976990e-02 -7.408396005630493164e-01 1.201580286026000977e+00 -1.979569345712661743e-01 1.020731776952743530e-01
1.442419141530990601e-01 4.236138984560966492e-02 6.688622385263442993e-02 4.536724463105201721e-02 1.144679039716720581e-01
3.251831606030464172e-02 2.179252542555332184e-02 8.448907732963562012e-02 1.818682104349136353e-01 1.308565288782119751e-01
3.787854909896850586e-01 3.721214830875396729e-01 -7.430429458618164062e-01 -5.127258300781250000e-01 9.361089020967483521e-02
3.218621015548706055e-01 2.975938916206359863e-01 1.997457146644592285e-01 -4.405678808689117432e-01 8.655887097120285034e-02
-8.531721681356430054e-02 4.723072797060012817e-02 2.205233722925186157e-01 3.372617959976196289e-01 1.181972622871398926e-01
6.989378929138183594e-01 1.677906364202499390e-01 -1.820704340934753418e-01 3.194995224475860596e-01 1.012515798211097717e-01
-3.145796358585357666e-01 -4.091575741767883301e-01 1.207945942878723145e-01 4.873366057872772217e-01 1.046775579452514648e-01
5.940440297126770020e-01 6.037456393241882324e-01 -6.870575249195098877e-02 -6.340279430150985718e-02 1.146712377667427063e-01
-7.341678142547607422e-01 -7.582904696464538574e-01 3.171941339969635010e-01 -3.968134820461273193e-01 9.479112178087234497e-02
1.224449202418327332e-01 -6.806303262710571289e-01 -1.500841826200485229e-01 -1.739271730184555054e-01 1.147105358541011810e-02
-1.851460814476013184e+00 -9.582573175430297852e-02 -4.596488177776336670e-01 1.328603267669677734e+00 8.403335511684417725e-02
2.754307352006435394e-02 1.586686670780181885e-01 -1.912839710712432861e-03 2.914268672466278076e-01 1.221648082137107849e-01
6.328991800546646118e-02 6.710476875305175781e-01 -4.434709846973419189e-01 -4.615767598152160645e-01 9.442032128572463989e-02
1.973306946456432343e-02 6.633350849151611328e-01 -6.525127291679382324e-01 2.225113958120346069e-01 1.000494733452796936e-01
-1.745479851961135864e-01 -2.593744695186614990e-01 2.413300275802612305e+00 7.237653136253356934e-01 8.722560107707977295e-02
7.241646647453308105e-01 1.189679622650146484e+00 -1.062965750694274902e+00 1.380532979965209961e-03 1.016369163990020752e-01
-8.652625679969787598e-01 -2.626287937164306641e-01 -5.776515603065490723e-01 -2.384956181049346924e-01 1.196443140506744385e-01
1.435519695281982422e+00 -3.319488167762756348e-01 1.213742733001708984e+00 -7.642023563385009766e-01 1.127623170614242554e-01
2.360828369855880737e-01 -1.109366342425346375e-01 -2.562908828258514404e-01 -4.050567150115966797e-01 1.252457499504089355e-01
2.258396297693252563e-01 -7.778472304344177246e-01 1.897913590073585510e-02 8.591629564762115479e-02 1.187240779399871826e-01
1.008334383368492126e-01 -8.533022999763488770e-01 6.039778590202331543e-01 -6.527011990547180176e-01 -3.673125058412551880e-02
3.970917463302612305e-01 5.486279129981994629e-01 5.568757057189941406e-01 8.109712600708007812e-02 1.014180928468704224e-01
-7.185901999473571777e-01 -3.099621459841728210e-02 -7.996398806571960449e-01 2.576853632926940918e-01 9.927788376808166504e-02
-1.287604123353958130e-01 -4.021271467208862305e-01 -2.631145119667053223e-01 -3.192585110664367676e-01 1.002636477351188660e-01
8.583949208259582520e-01 5.498608946800231934e-01 -1.463830232620239258e+00 -5.336008965969085693e-02 7.087711989879608154e-02
-1.438940167427062988e+00 8.350337743759155273e-01 -2.218483924865722656e+00 1.505075842142105103e-01 7.830575853586196899e-02
1.203650683164596558e-01 -1.308471336960792542e-02 1.040971636772155762e+00 1.217365741729736328e+00 -1.772070676088333130e-02
-2.769766747951507568e-01 1.607024550437927246e+00 -1.408401966094970703e+00 1.285681724548339844e+00 1.389798708260059357e-02
-8.550764918327331543e-01 6.945520639419555664e-02 -1.214132428169250488e+00 -1.150804638862609863e+00 3.653026744723320007e-02
-5.078158974647521973e-01 -7.974906824529170990e-03 1.526377350091934204e-01 -6.932921409606933594e-01 1.161174550652503967e-01
1.123300790786743164e+00 -2.835781097412109375e+00 1.147979259490966797e+00 -4.167406558990478516e-01 7.131952792406082153e-02
-8.138392567634582520e-01 -6.357290148735046387e-01 -7.346084713935852051e-01 -1.191168904304504395e+00 9.136244654655456543e-02
-1.884764909744262695e+00 1.177511096000671387e+00 -1.184256434440612793e+00 9.763984680175781250e-01 1.006083711981773376e-01
5.887367203831672668e-02 4.040707349777221680e-01 -2.693737149238586426e-01 -1.440173685550689697e-01 1.170106381177902222e-01
-1.111338019371032715e+00 1.059808433055877686e-01 -7.116943001747131348e-01 1.102411866188049316e+00 9.367214888334274292e-02
-8.184640407562255859e-01 -5.214872360229492188e-01 1.721908688545227051e+00 6.304841637611389160e-01 9.225454181432723999e-02
-6.725947558879852295e-02 -3.185041844844818115e-01 7.187578082084655762e-01 -8.842490315437316895e-01 1.219527646899223328e-01
1.667704246938228607e-02 1.575265675783157349e-01 1.787544131278991699e+00 4.577062427997589111e-01 7.933693379163742065e-02
1.269219160079956055e+00 -6.672740727663040161e-02 3.008152544498443604e-02 8.033906817436218262e-01 9.013970196247100830e-02
-1.965989470481872559e-01 -5.255842804908752441e-01 -6.325018405914306641e-01 -2.306456416845321655e-01 1.081827655434608459e-01
-2.174475938081741333e-01 -6.238647103309631348e-01 -2.345464825630187988e-01 -1.143172904849052429e-01 9.381439536809921265e-02
2.262763500213623047e+00 -2.544185221195220947e-01 -1.196799874305725098e+00 8.259446620941162109e-01 8.093864470720291138e-02
1.687375545501708984e+00 -1.599257707595825195e+00 -5.992194414138793945e-01 -1.288400888442993164e+00 7.161716371774673462e-02
-7.331118583679199219e-01 -1.723457425832748413e-01 1.220873594284057617e-01 -7.139025330543518066e-01 1.301609724760055542e-01
2.470485717058181763e-01 1.325071811676025391e+00 5.175040364265441895e-01 1.362366974353790283e-01 1.205389499664306641e-01
-1.110025763511657715e+00 -9.141004681587219238e-01 1.570686846971511841e-01 7.480264306068420410e-01 4.444517567753791809e-02
1.240584626793861389e-02 5.179460048675537109e-01 4.834446907043457031e-01 1.211106181144714355e+00 7.549085468053817749e-02
1.982564032077789307e-01 -7.885487377643585205e-02 -8.097931742668151855e-01 2.007435709238052368e-01 1.926805451512336731e-02
2.900917530059814453e-01 -3.054643869400024414e-01 -3.509192913770675659e-02 -2.188561260700225830e-01 1.039393991231918335e-01
-6.372126340866088867e-01 3.909999132156372070e-01 6.174715980887413025e-02 -5.014473944902420044e-02 6.708430498838424683e-02
-8.051104545593261719e-01 -8.784971833229064941e-01 1.271725535392761230e+00 1.380507230758666992e+00 7.726279646158218384e-02
8.389702439308166504e-01 -1.141061663627624512e+00 1.664749145507812500e+00 1.413654208183288574e+00 7.512171566486358643e-02
-1.170332506299018860e-01 -6.957507133483886719e-01 -6.170176267623901367e-01 6.014820933341979980e-01 1.110658943653106689e-01
-9.494704008102416992e-02 4.379184916615486145e-02 1.905183121562004089e-02 2.398845404386520386e-01 8.034370094537734985e-02
1.779684543609619141e+00 -1.299669981002807617e+00 -1.588630825281143188e-01 3.382605910301208496e-01 6.932082772254943848e-02
1.955563426017761230e-01 1.776028513908386230e+00 -4.790444970130920410e-01 -4.374471902847290039e-01 6.936202198266983032e-02
4.072357416152954102e-01 -8.485335707664489746e-01 -1.356321930885314941e+00 6.946373730897903442e-02 7.176819443702697754e-02
-1.047873258590698242e+00 -1.594292640686035156e+00 -7.468689978122711182e-02 -1.325205415487289429e-01 6.057715043425559998e-02
2.787065505981445312e-01 1.425179988145828247e-01 -3.408435285091400146e-01 5.924695134162902832e-01 7.421927899122238159e-02
6.680243462324142456e-02 2.753066718578338623e-01 8.724716901779174805e-01 1.572422027587890625e+00 9.273921698331832886e-02
-6.578082442283630371e-01 -3.154527246952056885e-01 1.432114124298095703e+00 -9.143184423446655273e-01 9.461987763643264771e-02
-6.558697819709777832e-01 9.607321023941040039e-01 -6.815238855779170990e-03 1.351848840713500977e+00 1.009637936949729919e-01
1.058829054236412048e-01 7.639463543891906738e-01 -1.535762906074523926e+00 8.478270173072814941e-01 8.957272768020629883e-02
5.081666111946105957e-01 -1.539633423089981079e-01 -6.210962310433387756e-02 4.060837998986244202e-02 1.202742755413055420e-01
6.529839336872100830e-02 2.823196649551391602e-01 1.481033861637115479e-02 4.055749997496604919e-02 3.313652798533439636e-02
-2.927580289542675018e-02 -3.656828403472900391e-01 8.794842362403869629e-01 6.719848513603210449e-02 9.292101114988327026e-02
4.430970251560211182e-01 4.616418778896331787e-01 6.342688798904418945e-01 5.534204095602035522e-02 1.171920821070671082e-01
-6.289668083190917969e-01 -6.244909167289733887e-01 -1.036509871482849121e-01 -1.680677413940429688e+00 6.232113391160964966e-02
-1.574283814989030361e-03 -4.318627342581748962e-02 -2.042875587940216064e-01 9.453847408294677734e-01 4.135941341519355774e-02
-8.831331133842468262e-02 1.325980573892593384e-02 6.200817599892616272e-02 3.020758628845214844e-01 1.326498687267303467e-01
-4.811905324459075928e-01 -1.575398921966552734e+00 -1.196940898895263672e+00 -1.431610703468322754e+00 3.637829795479774475e-02
2.345574051141738892e-01 -3.750678300857543945e-01 -3.299778699874877930e-01 5.101791396737098694e-02 1.284206956624984741e-01
-6.040776520967483521e-02 2.373411357402801514e-01 -1.657953485846519470e-02 -2.363508343696594238e-01 1.253125965595245361e-01
-2.889271080493927002e-01 3.789210319519042969e-01 1.851310729980468750e-01 -4.207045584917068481e-02 9.196536988019943237e-02
1.425677895545959473e+00 9.185189604759216309e-01 2.943067848682403564e-01 7.048317696899175644e-03 7.202696800231933594e-02
-6.296903491020202637e-01 4.886560142040252686e-02 6.476005166769027710e-02 -2.479453803971409798e-03 8.958197385072708130e-02
-1.639886975288391113e+00 -1.166217327117919922e-01 3.120190501213073730e-01 -6.191721558570861816e-02 5.416096746921539307e-02
-7.389958500862121582e-01 1.727019995450973511e-01 2.488684058189392090e-01 5.000905394554138184e-01 1.050370782613754272e-01
-2.457326203584671021e-01 -4.790860414505004883e-01 -3.196333646774291992e-01 8.069160580635070801e-02 9.733882546424865723e-02
-2.517395019531250000e-01 -6.426832675933837891e-01 -6.691470146179199219e-01 -4.251305162906646729e-01 9.916073828935623169e-02
9.554129838943481445e-01 2.543715536594390869e-01 3.460482135415077209e-02 -4.149649143218994141e-01 7.986736297607421875e-02
2.852529585361480713e-01 8.266615867614746094e-02 -4.648377373814582825e-02 -7.366356998682022095e-02 9.802848100662231445e-02
9.166728854179382324e-01 2.806161165237426758e+00 8.875298500061035156e-01 4.345330595970153809e-02 3.629605472087860107e-02
-2.029069364070892334e-01 -2.904860973358154297e-01 -6.324723958969116211e-01 -5.678351521492004395e-01 9.552062302827835083e-02
-1.245307683944702148e+00 -3.377965688705444336e-01 -4.423036426305770874e-02 -1.221183419227600098e+00 1.138823181390762329e-01
-1.904802322387695312e-01 -5.513138771057128906e-01 -1.363572776317596436e-01 -2.104986459016799927e-01 1.223547309637069702e-01
-1.340154707431793213e-01 -7.035705447196960449e-01 -8.199869841337203979e-02 1.103158712387084961e+00 7.612260431051254272e-02
-7.691377997398376465e-01 3.333385661244392395e-02 1.359925985336303711e+00 7.678418755531311035e-01 9.118927270174026489e-02
1.459194421768188477e-01 6.792515516281127930e-02 -9.286168962717056274e-02 -9.444918483495712280e-02 1.084518507122993469e-01
2.414285242557525635e-01 1.548786833882331848e-02 -7.555931806564331055e-02 -1.320275545120239258e+00 9.754371643066406250e-02
-2.941798865795135498e-01 -1.710450768470764160e+00 -1.000511720776557922e-01 -9.384217262268066406e-01 1.135334745049476624e-01
7.082285881042480469e-01 1.891190260648727417e-01 -7.302842736244201660e-01 8.053997904062271118e-02 1.194778382778167725e-01
5.740624666213989258e-01 6.023380905389785767e-03 7.723483443260192871e-01 -1.148612052202224731e-01 8.100217580795288086e-02
2.134390592575073242e+00 -2.116920232772827148e+00 -4.274435341358184814e-01 1.096984624862670898e+00 3.643402084708213806e-02
-7.399640679359436035e-01 4.860675632953643799e-01 2.701365649700164795e-01 4.874744415283203125e-01 3.014242462813854218e-02
-8.671558499336242676e-01 5.090771913528442383e-01 4.016066193580627441e-01 -6.651659309864044189e-02 1.688230410218238831e-02
3.184722661972045898e-01 -6.962075233459472656e-01 -1.461559832096099854e-01 6.400991231203079224e-02 1.318326443433761597e-01
4.781027734279632568e-01 -7.467217445373535156e-01 2.557743787765502930e-01 -4.000881314277648926e-01 6.528043746948242188e-02
4.477481544017791748e-01 -2.445090003311634064e-02 -2.512671053409576416e-01 1.115910261869430542e-01 1.111826896667480469e-01
-8.440529704093933105e-01 -9.099594950675964355e-01 3.362437486648559570e-01 5.453742146492004395e-01 9.398201853036880493e-02
-3.653081357479095459e-01 -1.014563918113708496e+00 2.857853770256042480e-01 7.076677083969116211e-01 1.266811192035675049e-01
-7.433344721794128418e-01 -1.263801813125610352e+00 2.041216045618057251e-01 -5.523864626884460449e-01 -1.385681152343750000e+00
3.058077991008758545e-01 8.702711462974548340e-01 -4.427230358123779297e-01 1.823059469461441040e-01 -1.066159844398498535e+00
-8.634766191244125366e-02 3.521747142076492310e-02 4.829840734601020813e-02 1.967577338218688965e-01 1.115312427282333374e-01
4.537835344672203064e-02 -1.321992464363574982e-02 1.979406177997589111e-02 1.776059865951538086e-01 4.273640736937522888e-02
8.750431537628173828e-01 2.980519831180572510e-01 5.061777234077453613e-01 5.318925976753234863e-01 4.171245172619819641e-02
-3.173313438892364502e-01 -3.518351539969444275e-02 -7.364588975906372070e-01 -4.224177002906799316e-01 6.068459898233413696e-02
8.719955682754516602e-01 9.744098186492919922e-01 -5.535147190093994141e-01 -1.273092627525329590e+00 8.703369647264480591e-02
-8.266913294792175293e-01 4.732784628868103027e-02 7.684368491172790527e-01 8.451767563819885254e-01 1.098637208342552185e-01
1.237196326255798340e+00 -4.885906577110290527e-01 6.541935354471206665e-02 6.740056872367858887e-01 7.674835622310638428e-02
-3.536889553070068359e-01 -4.067057669162750244e-01 2.727926671504974365e-01 2.837556302547454834e-01 9.605623036623001099e-02
-9.083353877067565918e-01 -7.862755060195922852e-01 -3.810665905475616455e-01 -3.217055927962064743e-03 8.581742644309997559e-02
-3.839262947440147400e-02 -7.652168869972229004e-01 3.262502253055572510e-01 2.586790025234222412e-01 8.516426384449005127e-02
1.079698562622070312e+00 -2.576545476913452148e+00 -9.321808815002441406e-01 1.163521967828273773e-02 4.210409522056579590e-02
-4.041482806205749512e-01 2.013931721448898315e-01 -1.321547865867614746e+00 2.094693183898925781e-01 4.010785371065139771e-02
-1.389353424310684204e-01 1.631561368703842163e-01 -8.208441138267517090e-01 7.432776689529418945e-01 1.072394102811813354e-01
9.262986779212951660e-01 1.618721485137939453e+00 7.791717052459716797e-01 1.129231452941894531e+00 9.143690019845962524e-02
-6.955196708440780640e-02 9.726840257644653320e-01 -1.705365538597106934e+00 9.308704137802124023e-01 3.284523636102676392e-02
-1.366590619087219238e+00 -4.015683829784393311e-01 5.230796337127685547e-01 -1.050023913383483887e+00 9.300717711448669434e-02
-4.242941439151763916e-01 5.754457712173461914e-01 5.601210519671440125e-02 7.080729603767395020e-01 7.845030725002288818e-02
-2.754182219505310059e-01 5.158291012048721313e-02 -3.606196045875549316e-01 2.309661656618118286e-01 1.117187291383743286e-01
-2.377881854772567749e-02 7.220296263694763184e-01 -5.460586547851562500e-01 1.017953276634216309e+00 1.061579138040542603e-01
-4.396517574787139893e-01 -4.622152447700500488e-01 -8.658629655838012695e-01 8.128065466880798340e-01 1.002086326479911804e-01
1.185886114835739136e-01 6.253883987665176392e-02 8.820422887802124023e-01 1.221885204315185547e+00 5.698627606034278870e-02
-9.568691849708557129e-01 -4.294531643390655518e-01 -6.397007703781127930e-01 9.722995162010192871e-01 9.728814661502838135e-02
1.348678827285766602e+00 -5.942994952201843262e-01 -6.347014904022216797e-01 -2.790202796459197998e-01 2.666747756302356720e-02
-4.570178687572479248e-01 -1.344581842422485352e-01 -5.561653152108192444e-02 5.892092734575271606e-02 9.029076993465423584e-02
1.267127599567174911e-02 -3.260201215744018555e-02 1.878334442153573036e-04 1.475874632596969604e-01 1.265642642974853516e-01
-5.753968358039855957e-01 -2.664624154567718506e-01 -1.593276560306549072e-01 5.613373965024948120e-02 1.289637982845306396e-01
-3.338688611984252930e-01 -2.372852563858032227e-01 -1.792365014553070068e-01 -1.464818865060806274e-01 6.487265974283218384e-02
7.193483710289001465e-01 -1.224475622177124023e+00 -6.915853619575500488e-01 5.036185383796691895e-01 7.069532573223114014e-02
3.754871785640716553e-01 -1.315620899200439453e+00 -1.456024289131164551e+00 -2.230560302734375000e+00 3.146586567163467407e-02
-3.101910591125488281e+00 -5.390804409980773926e-01 -3.944044709205627441e-01 5.993126034736633301e-01 7.045195996761322021e-02
1.418093562126159668e+00 -1.031279683113098145e+00 1.451360583305358887e+00 6.981949806213378906e-01 1.009630486369132996e-01
1.974773883819580078e+00 4.396423399448394775e-01 -4.150716960430145264e-01 -3.392509222030639648e-01 3.456076607108116150e-02
2.346953451633453369e-01 1.855932027101516724e-01 1.118782162666320801e+00 1.351541996002197266e+00 3.415383771061897278e-02
8.010993152856826782e-02 -1.141735672950744629e+00 -5.737392306327819824e-01 1.819845438003540039e-01 5.508319661021232605e-02
1.383751928806304932e-01 2.805857658386230469e-01 1.883631199598312378e-02 3.163137286901473999e-02 7.029505074024200439e-02
-6.571819186210632324e-01 1.396827846765518188e-01 -5.320032238960266113e-01 1.118355274200439453e+00 8.517635613679885864e-02
1.739733219146728516e+00 7.062500715255737305e-01 -2.869498729705810547e-02 -1.041048765182495117e+00 -1.218204975128173828e+00
3.354606330394744873e-01 1.894219964742660522e-01 -5.318987965583801270e-01 8.695621788501739502e-02 1.030312255024909973e-01
-3.249008357524871826e-01 -3.159430921077728271e-01 -5.088513717055320740e-02 -6.217942237854003906e-01 1.004141420125961304e-01
-1.215851664543151855e+00 -5.291741490364074707e-01 1.597473740577697754e+00 3.850198090076446533e-01 7.895584404468536377e-02
-2.742606997489929199e-01 -6.784812211990356445e-01 4.742417931556701660e-01 5.687420964241027832e-01 1.083007976412773132e-01
