1.395778656005859375e-01 1.445310115814208984e-01 1.371750831604003906e-01 2.458817958831787109e-01 2.430632114410400391e-01 2.436439990997314453e-01 2.440619468688964844e-01
1.471390724182128906e-01 1.434147357940673828e-01 1.405470371246337891e-01 2.402348518371582031e-01 2.549250125885009766e-01 2.414300441741943359e-01 2.412769794464111328e-01
1.570627689361572266e-01 1.409621238708496094e-01 1.373870372772216797e-01 2.477676868438720703e-01 2.485451698303222656e-01 2.413268089294433594e-01 2.500581741333007812e-01
1.500711441040039062e-01 1.441202163696289062e-01 1.476769447326660156e-01 2.430269718170166016e-01 2.476880550384521484e-01 2.470071315765380859e-01 2.437922954559326172e-01
1.403992176055908203e-01 1.410286426544189453e-01 1.385819911956787109e-01 2.414212226867675781e-01 2.447631359100341797e-01 2.471401691436767578e-01 2.460489273071289062e-01
