2.196344929078357031e-02 7.220111534718268720e-01
2.274480132180197942e-02 7.897071900987351345e-01
2.289904342903490916e-02 7.768722059259133284e-01
2.292988908048184879e-02 7.639806533383292075e-01
2.294043263781857245e-02 7.496140933756779701e-01
