2.103390156031596445e-02 6.797856149739602838e-01
2.223441638382582172e-02 7.521635513868463185e-01
2.255222767891022426e-02 7.219670463610797784e-01
2.262484378659279302e-02 7.680283484200847166e-01
2.255468473338108695e-02 7.549279010271048307e-01
