2.173222119006052236e-02 7.590629895674964045e-01
2.268120166774786894e-02 7.639356805662479433e-01
2.275770725765211000e-02 7.864737853830634506e-01
2.279005751044398467e-02 7.533856483738442522e-01
2.290401657347042666e-02 7.528919292077069780e-01
