2.142625314206233339e-02 7.051386301941050538e-01
2.244017683976991251e-02 7.792317760125854198e-01
2.258769956608795704e-02 7.233362905152648237e-01
2.269384365003169687e-02 7.316197231788218458e-01
2.269966819273058420e-02 7.566973182417127131e-01
