2.242412428341264766e-02 7.555575119356927605e-01
2.290203922672005149e-02 7.647962609761151942e-01
2.299239588770824946e-02 7.834729845004876347e-01
2.298741526198864668e-02 7.842401029583366823e-01
2.300892758982614472e-02 7.842603586167565810e-01
